Plant ID,Length (px),Centroid,Image Name
51,16.150965343116436,"(1022.5, 3503.0)",test_image_15.png
52,4.618802153517006,"(1054.0, 3503.0)",test_image_15.png
53,35.869275186733184,"(1093.4117647058824, 3503.0)",test_image_15.png
54,20.510255744428434,"(1148.4444444444443, 2182.0)",test_image_15.png
55,6.623160316948245,"(1151.0, 3503.0)",test_image_15.png
56,22.764235296359708,"(1166.4444444444443, 2472.5)",test_image_15.png
57,6.843317089743789,"(1194.6666666666667, 3197.5)",test_image_15.png
58,10.420767121515482,"(1206.0, 760.0)",test_image_15.png
59,26.105408207845187,"(1217.5, 1524.4)",test_image_15.png
60,4.618802153517006,"(1278.0, 750.0)",test_image_15.png
61,7.279215610874228,"(1321.0, 1154.8)",test_image_15.png
62,6.107530892134367,"(1364.0, 751.0)",test_image_15.png
63,12.702051538673398,"(1380.0, 849.6363636363636)",test_image_15.png
64,6.107530892134367,"(1392.0, 751.0)",test_image_15.png
65,5.495947704432125,"(1416.25, 1153.5)",test_image_15.png
66,27.69127595686541,"(1428.5, 751.2916666666666)",test_image_15.png
67,13.383223310403388,"(1558.4, 3491.5)",test_image_15.png
68,26.04629461711049,"(1693.36, 3337.12)",test_image_15.png
69,34.93826917952005,"(1725.0, 3485.137931034483)",test_image_15.png
70,42.64329388591396,"(1725.1935483870968, 3406.032258064516)",test_image_15.png
71,39.329958147614555,"(1732.423076923077, 3349.5)",test_image_15.png
72,288.3549394725171,"(1998.0, 831.7695473251028)",test_image_15.png
73,6.623160316948245,"(1947.0, 2834.0)",test_image_15.png
74,5.656854249492381,"(2112.0, 1769.6)",test_image_15.png
75,4.82842712474619,"(2110.5, 3275.5)",test_image_15.png
76,3.265986323710904,"(2116.0, 879.0)",test_image_15.png
77,16.834024776462464,"(2279.7272727272725, 867.0)",test_image_15.png
78,4.82842712474619,"(2315.5, 858.5)",test_image_15.png
79,56.349413184463245,"(2344.5555555555557, 848.1666666666666)",test_image_15.png
80,19.61963619321136,"(2483.0, 1372.5294117647059)",test_image_15.png
81,6.623160316948245,"(2502.0, 1374.0)",test_image_15.png
82,76.07726096175222,"(2650.208955223881, 1390.313432835821)",test_image_15.png
83,54.69951725392483,"(2657.408163265306, 1445.408163265306)",test_image_15.png
84,18.735154207254826,"(2642.5, 1523.8125)",test_image_15.png
85,35.29026338531776,"(2687.5185185185187, 1579.0740740740741)",test_image_15.png
86,6.623160316948245,"(2696.0, 1327.0)",test_image_15.png
87,42.09033880121607,"(2713.366666666667, 801.9333333333333)",test_image_15.png
88,7.618699640129071,"(2729.1666666666665, 1551.5)",test_image_15.png
89,8.410037812187591,"(2749.714285714286, 1926.0)",test_image_15.png
90,18.80887641245867,"(2767.733333333333, 1742.0)",test_image_15.png
91,8.955325327715272,"(2774.285714285714, 1726.0)",test_image_15.png
92,6.831300510639732,"(2798.0, 899.5)",test_image_15.png
93,58.529174350186345,"(2820.0, 1076.5)",test_image_15.png
94,10.512054412121325,"(2822.2, 1778.8)",test_image_15.png
95,3.677088528342677,"(2820.3333333333335, 1958.0)",test_image_15.png
96,8.604861816392663,"(2823.1428571428573, 1300.0)",test_image_15.png
97,10.398863960745473,"(2822.777777777778, 1312.0)",test_image_15.png
98,10.502522091721254,"(2822.8888888888887, 1327.0)",test_image_15.png
99,8.326152326612618,"(2822.8571428571427, 1342.0)",test_image_15.png
100,11.49259980917679,"(2822.6, 1357.5)",test_image_15.png
101,7.011524071160396,"(2823.6666666666665, 1263.5)",test_image_15.png
1,1694.497643578387,"(243.15093954248366, 718.093954248366)",test_image_16.png
1,1678.8411598299328,"(246.7649905322954, 740.0355564906375)",test_image_17.png
1,21.968499104233285,"(60.0, 2421.5)",test_image_18.png
2,30.577907846182693,"(66.15384615384616, 1846.5)",test_image_18.png
3,54.292834547556446,"(94.0, 3194.3829787234044)",test_image_18.png
4,16.564805023160744,"(75.23076923076923, 972.0)",test_image_18.png
5,11.709562470815674,"(81.8, 3330.5)",test_image_18.png
6,13.545778571870251,"(88.9090909090909, 932.0)",test_image_18.png
7,8.413821501811778,"(97.42857142857143, 914.0)",test_image_18.png
8,6.107530892134367,"(140.0, 3210.0)",test_image_18.png
9,2.8284271247461903,"(145.5, 3190.5)",test_image_18.png
10,17.32624215965926,"(163.0, 3191.9333333333334)",test_image_18.png
11,165.1181918593927,"(470.0, 747.8531468531469)",test_image_18.png
12,33.81760222651938,"(451.84615384615387, 1308.3846153846155)",test_image_18.png
13,13.829986191838746,"(495.5, 3499.8333333333335)",test_image_18.png
14,19.617323802454447,"(522.0, 3500.5882352941176)",test_image_18.png
15,1283.3513315407001,"(932.0029527559055, 1633.5629921259842)",test_image_18.png
16,1274.5284856223955,"(1028.213644524237, 2121.6220825852783)",test_image_18.png
17,6.623160316948245,"(528.0, 2706.0)",test_image_18.png
18,1460.747703988722,"(1039.9505642127888, 2691.107469102633)",test_image_18.png
19,1535.1357344086407,"(1042.2457226064798, 3136.7786676374226)",test_image_18.png
20,45.019459858346,"(573.0, 3500.102564102564)",test_image_18.png
21,1291.6555855077622,"(977.4518828451883, 1106.405439330544)",test_image_18.png
22,487.28225906552353,"(776.5, 748.0)",test_image_18.png
23,64.25006103518872,"(594.25, 2738.8863636363635)",test_image_18.png
24,7.371162097949488,"(583.3333333333334, 3235.5)",test_image_18.png
25,9.29404326441588,"(605.5, 3500.0)",test_image_18.png
26,10.624586369375441,"(806.875, 1347.5)",test_image_18.png
27,2.8284271247461903,"(819.5, 3500.5)",test_image_18.png
28,34.90219833357866,"(989.0, 1644.0)",test_image_18.png
29,10.327955589886445,"(1003.0, 747.2222222222222)",test_image_18.png
30,30.00633628840633,"(1059.5, 747.4615384615385)",test_image_18.png
31,9.29404326441588,"(1073.5, 3503.0)",test_image_18.png
32,7.786501572528725,"(1090.5, 3502.5)",test_image_18.png
33,5.23606797749979,"(1104.5, 3503.0)",test_image_18.png
34,8.7155472444668,"(1117.0, 747.4285714285714)",test_image_18.png
35,5.688502275733785,"(1124.0, 3052.6)",test_image_18.png
36,3.677088528342677,"(1132.0, 747.3333333333334)",test_image_18.png
37,10.681218393916723,"(1136.75, 1240.5)",test_image_18.png
38,3.677088528342677,"(1153.0, 3503.3333333333335)",test_image_18.png
39,16.16719197960282,"(1170.5, 3503.9285714285716)",test_image_18.png
40,2.0,"(1196.0, 3503.5)",test_image_18.png
41,3.677088528342677,"(1259.6666666666667, 3504.0)",test_image_18.png
42,3.265986323710904,"(1268.0, 3505.0)",test_image_18.png
43,14.552067701901944,"(1298.4, 749.7333333333333)",test_image_18.png
44,147.79741314066456,"(1393.5, 3503.7578125)",test_image_18.png
45,8.18609567683801,"(1417.0, 751.0)",test_image_18.png
46,336.2740519899247,"(1612.2312925170068, 3503.5)",test_image_18.png
47,12.752181540197402,"(1479.0, 748.9090909090909)",test_image_18.png
48,42.724506450962,"(1512.0, 747.4594594594595)",test_image_18.png
49,11.091366107830222,"(1550.625, 3490.5)",test_image_18.png
50,2.0,"(1669.0, 3344.5)",test_image_18.png
51,5.688502275733785,"(1718.6, 1067.0)",test_image_18.png
52,4.680205767201096,"(1810.5, 1071.25)",test_image_18.png
53,5.688502275733785,"(1842.0, 1074.4)",test_image_18.png
54,3.677088528342677,"(1864.3333333333333, 1526.0)",test_image_18.png
55,5.495947704432125,"(1904.75, 1522.5)",test_image_18.png
56,3.677088528342677,"(1932.3333333333333, 1519.0)",test_image_18.png
57,10.844607299678065,"(2017.25, 1492.0)",test_image_18.png
58,11.645236747480096,"(2017.125, 2132.5)",test_image_18.png
59,11.558127111164707,"(2026.5, 3504.0)",test_image_18.png
60,6.902544862248761,"(2042.8333333333333, 3503.5)",test_image_18.png
61,9.412813247617912,"(2068.375, 1465.0)",test_image_18.png
62,39.086988522745465,"(2363.4444444444443, 3479.0)",test_image_18.png
63,5.23606797749979,"(2529.5, 2678.0)",test_image_18.png
64,10.678750062834489,"(2603.5, 944.0)",test_image_18.png
65,5.77331086475517,"(2611.2, 758.0)",test_image_18.png
66,54.217456378458195,"(2644.021276595745, 1385.2553191489362)",test_image_18.png
67,22.45981192419591,"(2634.48, 1518.12)",test_image_18.png
68,43.5927468837186,"(2651.681818181818, 1441.8181818181818)",test_image_18.png
69,26.609681210383563,"(2679.9, 1571.4)",test_image_18.png
70,4.680205767201096,"(2684.75, 1404.5)",test_image_18.png
71,32.60316451821476,"(2701.0434782608695, 799.4347826086956)",test_image_18.png
72,10.86772412269291,"(2703.625, 867.5)",test_image_18.png
73,5.495947704432125,"(2706.25, 1428.5)",test_image_18.png
74,6.878710664941124,"(2715.3333333333335, 1459.5)",test_image_18.png
75,22.182515754390653,"(2733.823529411765, 1932.0)",test_image_18.png
76,54.513501255080435,"(2753.5227272727275, 2655.5)",test_image_18.png
77,5.23606797749979,"(2737.0, 843.5)",test_image_18.png
78,47.4332800111599,"(2756.0, 1519.5121951219512)",test_image_18.png
79,25.31147016758353,"(2750.9523809523807, 1384.0)",test_image_18.png
80,43.95588028374912,"(2756.1944444444443, 1738.5)",test_image_18.png
81,27.408252342492755,"(2790.3809523809523, 902.0)",test_image_18.png
82,5.23606797749979,"(2800.0, 919.5)",test_image_18.png
83,38.30072345309752,"(2806.9310344827586, 1955.0)",test_image_18.png
1,1671.8053389319575,"(240.31241084165478, 729.1662930507439)",test_image_2.png
1,1447.0023897073302,"(243.05167548500881, 885.747266313933)",test_image_3.png
2,9.358515587737703,"(208.6, 335.8)",test_image_3.png
3,9.358515587737703,"(228.6, 381.8)",test_image_3.png
4,9.358515587737703,"(248.6, 421.8)",test_image_3.png
5,9.358515587737703,"(268.6, 461.8)",test_image_3.png
6,3.677088528342677,"(286.3333333333333, 502.0)",test_image_3.png
7,14.242638361978269,"(308.75, 543.5)",test_image_3.png
8,4.47213595499958,"(326.75, 575.75)",test_image_3.png
9,4.47213595499958,"(329.75, 581.75)",test_image_3.png
10,9.358515587737703,"(348.6, 610.8)",test_image_3.png
1,7.112980317297545,"(72.5, 3186.0)",test_image_4.png
2,20.823280205005997,"(72.44444444444444, 1061.5)",test_image_4.png
3,12.862579486285888,"(72.9090909090909, 1841.0)",test_image_4.png
4,4.47213595499958,"(88.75, 950.75)",test_image_4.png
5,4.618802153517006,"(93.0, 939.0)",test_image_4.png
6,7.7079641578700855,"(96.66666666666667, 931.5)",test_image_4.png
7,123.8660833846092,"(148.875, 3224.625)",test_image_4.png
8,23.771414998981424,"(199.7058823529412, 3269.823529411765)",test_image_4.png
9,18.5111570409543,"(212.84615384615384, 3248.0)",test_image_4.png
10,186.59435431425084,"(258.8, 3118.0)",test_image_4.png
11,41.080383749033224,"(237.17857142857142, 3323.9285714285716)",test_image_4.png
12,14.999342578517513,"(272.0, 3197.0)",test_image_4.png
13,27.901228240641437,"(307.5, 1069.375)",test_image_4.png
14,4.667988211796977,"(316.5, 3489.8333333333335)",test_image_4.png
15,14.061529601869365,"(330.1818181818182, 1123.0)",test_image_4.png
16,7.521916547924766,"(333.0, 885.5)",test_image_4.png
17,4.680205767201096,"(333.5, 1077.25)",test_image_4.png
18,15.453059918019008,"(339.45454545454544, 1109.0)",test_image_4.png
19,3.677088528342677,"(350.6666666666667, 1081.0)",test_image_4.png
20,4.680205767201096,"(352.75, 904.5)",test_image_4.png
21,30.47199589868734,"(439.5416666666667, 3403.625)",test_image_4.png
22,26.78629342051923,"(478.5, 1242.888888888889)",test_image_4.png
23,35.679363747261164,"(516.0322580645161, 2113.6129032258063)",test_image_4.png
24,5.495947704432125,"(503.25, 3392.5)",test_image_4.png
25,146.65986416450713,"(567.992125984252, 2643.196850393701)",test_image_4.png
26,143.07400822799846,"(570.0, 1622.780487804878)",test_image_4.png
27,33.49052532307251,"(526.0, 1089.7241379310344)",test_image_4.png
28,42.05528337162098,"(531.5, 3187.5833333333335)",test_image_4.png
29,53.30352001037246,"(541.325, 3370.375)",test_image_4.png
30,8.675451526149828,"(568.8571428571429, 3498.285714285714)",test_image_4.png
31,5.23606797749979,"(601.0, 2606.5)",test_image_4.png
32,8.088581861039081,"(617.3333333333334, 1060.5)",test_image_4.png
33,4.680205767201096,"(622.75, 1054.5)",test_image_4.png
34,5.77331086475517,"(644.8, 3367.0)",test_image_4.png
35,20.897046262556557,"(664.2, 839.0)",test_image_4.png
36,4.680205767201096,"(676.75, 3381.5)",test_image_4.png
37,22.014841702890845,"(686.0, 881.0)",test_image_4.png
38,17.27682671477592,"(686.5384615384615, 3396.0)",test_image_4.png
39,13.945290163336988,"(693.1666666666666, 3411.5)",test_image_4.png
40,14.046496084132814,"(714.9411764705883, 885.4705882352941)",test_image_4.png
41,51.62649893530371,"(723.0952380952381, 3446.5)",test_image_4.png
42,6.902544862248761,"(728.8333333333334, 886.5)",test_image_4.png
43,3.677088528342677,"(744.0, 889.3333333333334)",test_image_4.png
44,6.107530892134367,"(771.0, 1095.0)",test_image_4.png
45,7.112980317297545,"(784.5, 1094.0)",test_image_4.png
46,5.77331086475517,"(822.0, 3500.2)",test_image_4.png
47,32.47937581949926,"(837.1428571428571, 2365.809523809524)",test_image_4.png
48,31.802114237169725,"(849.5, 1929.8181818181818)",test_image_4.png
49,27.057901081799507,"(861.95, 1112.75)",test_image_4.png
50,1723.9687507948765,"(1604.0, 3502.614869390489)",test_image_4.png
51,18.457188806578074,"(872.5, 862.625)",test_image_4.png
52,10.840687771599868,"(922.5, 945.0)",test_image_4.png
53,5.495947704432125,"(937.75, 943.5)",test_image_4.png
54,13.387866800673553,"(961.6666666666666, 3389.0)",test_image_4.png
55,16.505649034949936,"(1020.5, 3145.6428571428573)",test_image_4.png
56,3.677088528342677,"(1024.3333333333333, 2653.0)",test_image_4.png
57,30.00404318947596,"(1027.923076923077, 2620.5)",test_image_4.png
58,20.616328891601757,"(1078.5625, 1367.875)",test_image_4.png
59,5.77331086475517,"(1084.8, 851.0)",test_image_4.png
60,6.623160316948245,"(1097.0, 843.0)",test_image_4.png
61,6.34001103350453,"(1143.8, 2419.0)",test_image_4.png
62,30.434363222961416,"(1158.9130434782608, 1219.304347826087)",test_image_4.png
63,52.53617034606565,"(1189.5, 3471.7045454545455)",test_image_4.png
64,5.23606797749979,"(1235.5, 852.0)",test_image_4.png
65,9.25961033310723,"(1309.75, 2457.5)",test_image_4.png
66,7.3125438505390905,"(1394.5, 3493.5)",test_image_4.png
67,7.371162097949488,"(1399.3333333333333, 3483.5)",test_image_4.png
68,4.82842712474619,"(1474.5, 752.5)",test_image_4.png
69,6.623160316948245,"(1492.0, 752.0)",test_image_4.png
70,5.77331086475517,"(1596.8, 3030.0)",test_image_4.png
71,16.97821282498291,"(1628.0, 3021.0)",test_image_4.png
72,18.443584725452247,"(1664.5, 794.9375)",test_image_4.png
73,15.836074124360557,"(1732.4166666666667, 2098.9166666666665)",test_image_4.png
74,11.879066027669701,"(1815.5, 2039.875)",test_image_4.png
75,3.265986323710904,"(1827.0, 2050.0)",test_image_4.png
76,6.623160316948245,"(1838.0, 2190.0)",test_image_4.png
77,14.883696197130423,"(1858.4705882352941, 2189.470588235294)",test_image_4.png
78,6.902544862248761,"(1852.8333333333333, 2655.5)",test_image_4.png
79,3.677088528342677,"(1877.3333333333333, 2657.0)",test_image_4.png
80,24.33128905396154,"(1974.0555555555557, 1535.5)",test_image_4.png
81,7.371162097949488,"(1985.3333333333333, 1497.5)",test_image_4.png
82,2.8284271247461903,"(1992.5, 753.5)",test_image_4.png
83,7.112980317297545,"(2026.5, 755.0)",test_image_4.png
84,42.710967879570745,"(2091.0, 2252.7837837837837)",test_image_4.png
85,15.656348805420091,"(2089.4545454545455, 1998.1818181818182)",test_image_4.png
86,14.900184382072275,"(2270.7272727272725, 3318.0)",test_image_4.png
87,58.80522738288825,"(2371.756097560976, 3050.682926829268)",test_image_4.png
88,202.07835327583763,"(2452.0, 3502.9485714285715)",test_image_4.png
89,3.677088528342677,"(2391.3333333333335, 2310.0)",test_image_4.png
90,16.16182707693739,"(2469.3846153846152, 2642.0)",test_image_4.png
91,4.680205767201096,"(2475.75, 2623.5)",test_image_4.png
92,105.60632599051159,"(2568.5061728395062, 2919.58024691358)",test_image_4.png
93,9.182065478340917,"(2565.5, 3506.625)",test_image_4.png
94,42.88035620132574,"(2568.3055555555557, 1544.5)",test_image_4.png
95,5.23606797749979,"(2613.0, 2899.5)",test_image_4.png
96,64.42144941602692,"(2646.948275862069, 1433.155172413793)",test_image_4.png
97,8.0,"(2625.0, 1512.7142857142858)",test_image_4.png
98,46.30575317714547,"(2649.5, 1376.325)",test_image_4.png
99,4.618802153517006,"(2645.0, 1512.0)",test_image_4.png
100,44.75918825177177,"(2683.2727272727275, 1562.8484848484848)",test_image_4.png
101,60.670178204507486,"(2707.953488372093, 798.7906976744187)",test_image_4.png
102,15.12732292839485,"(2703.1, 1413.5)",test_image_4.png
103,13.535049790027522,"(2712.6363636363635, 1796.0)",test_image_4.png
104,16.032074482133332,"(2721.5, 1539.5)",test_image_4.png
105,15.582966479446611,"(2742.25, 1921.5)",test_image_4.png
106,6.34001103350453,"(2747.8, 847.0)",test_image_4.png
107,19.63471037043263,"(2761.375, 1733.5)",test_image_4.png
108,47.28917753751848,"(2772.0526315789475, 911.5)",test_image_4.png
109,8.955325327715272,"(2767.285714285714, 1717.0)",test_image_4.png
110,32.49465830290692,"(2809.125, 1939.5)",test_image_4.png
111,45.65321758563993,"(2806.5641025641025, 3211.0)",test_image_4.png
112,41.991811177187806,"(2810.527777777778, 1070.5)",test_image_4.png
113,4.82842712474619,"(2809.5, 3152.5)",test_image_4.png
114,3.677088528342677,"(2809.3333333333335, 3165.0)",test_image_4.png
115,18.454768050503503,"(2811.875, 1864.5)",test_image_4.png
116,3.677088528342677,"(2813.3333333333335, 1094.0)",test_image_4.png
117,38.089663639595415,"(2813.939393939394, 1123.0)",test_image_4.png
118,16.147037993114537,"(2813.8571428571427, 1150.5)",test_image_4.png
119,9.25961033310723,"(2813.75, 1170.5)",test_image_4.png
1,1461.4767935146776,"(232.47808698550242, 866.774370938177)",test_image_5.png
2,9.358515587737703,"(208.6, 335.8)",test_image_5.png
3,9.358515587737703,"(228.6, 381.8)",test_image_5.png
4,9.358515587737703,"(248.6, 421.8)",test_image_5.png
5,9.358515587737703,"(268.6, 461.8)",test_image_5.png
6,3.677088528342677,"(286.3333333333333, 502.0)",test_image_5.png
7,14.242638361978269,"(308.75, 543.5)",test_image_5.png
8,4.47213595499958,"(326.75, 575.75)",test_image_5.png
9,4.47213595499958,"(329.75, 581.75)",test_image_5.png
10,9.358515587737703,"(348.6, 610.8)",test_image_5.png
1,1600.5992701560826,"(239.87306771173525, 751.3433485739168)",test_image_6.png
1,36.664271781416865,"(73.80645161290323, 1853.0)",test_image_7.png
2,4.47213595499958,"(73.0, 2378.5)",test_image_7.png
3,14.006591946724035,"(81.72727272727273, 976.0)",test_image_7.png
4,33.376297695675,"(94.92592592592592, 937.0)",test_image_7.png
5,5.77331086475517,"(102.8, 918.0)",test_image_7.png
6,7.279215610874228,"(157.2, 3192.0)",test_image_7.png
7,106.31085787925363,"(288.5, 931.195652173913)",test_image_7.png
8,12.701789186552144,"(348.0, 930.0)",test_image_7.png
9,6.623160316948245,"(344.0, 946.0)",test_image_7.png
10,4.82842712474619,"(349.5, 3497.5)",test_image_7.png
11,4.82842712474619,"(355.5, 945.5)",test_image_7.png
12,3.677088528342677,"(358.3333333333333, 3498.0)",test_image_7.png
13,12.447313861119737,"(365.55555555555554, 943.0)",test_image_7.png
14,3.677088528342677,"(368.3333333333333, 3499.0)",test_image_7.png
15,4.82842712474619,"(377.5, 930.5)",test_image_7.png
16,6.623160316948245,"(386.0, 943.0)",test_image_7.png
17,8.529174892135003,"(396.5, 926.0)",test_image_7.png
18,309.45788967946703,"(671.5, 3196.9216417910447)",test_image_7.png
19,383.359223730691,"(715.5, 2671.0873493975905)",test_image_7.png
20,366.3141953553106,"(712.5, 2158.3449367088606)",test_image_7.png
21,316.06163562654484,"(711.0, 1658.2307692307693)",test_image_7.png
22,5.687161940617039,"(585.0, 3500.2)",test_image_7.png
23,334.1681091212877,"(726.5, 1144.8776223776224)",test_image_7.png
24,106.22622876756084,"(640.5, 3502.108695652174)",test_image_7.png
25,4.82842712474619,"(680.5, 3493.5)",test_image_7.png
26,38.08979779542188,"(715.0, 3502.0)",test_image_7.png
27,13.146597059601941,"(747.1, 3433.5)",test_image_7.png
28,5.23606797749979,"(753.0, 3446.5)",test_image_7.png
29,3.265986323710904,"(753.0, 3502.0)",test_image_7.png
30,5.23606797749979,"(791.5, 3503.0)",test_image_7.png
31,6.902544862248761,"(804.8333333333334, 3501.5)",test_image_7.png
32,4.680205767201096,"(834.5, 3503.25)",test_image_7.png
33,31.780149324865967,"(846.9615384615385, 3265.5)",test_image_7.png
34,17.79577125364674,"(874.0666666666667, 3279.9333333333334)",test_image_7.png
35,40.49659620997294,"(903.5333333333333, 3271.633333333333)",test_image_7.png
36,33.1761778509648,"(1005.92, 3315.0)",test_image_7.png
37,8.962808011101298,"(1031.4285714285713, 3016.0)",test_image_7.png
38,8.18609567683801,"(1096.0, 3504.0)",test_image_7.png
39,56.32516249085147,"(1112.974358974359, 1808.948717948718)",test_image_7.png
40,6.107530892134367,"(1109.0, 3504.0)",test_image_7.png
41,4.82842712474619,"(1124.5, 3504.5)",test_image_7.png
42,6.107530892134367,"(1135.0, 3505.0)",test_image_7.png
43,32.346029805367316,"(1155.5, 761.7857142857143)",test_image_7.png
44,20.587955074263363,"(1153.8260869565217, 3504.0)",test_image_7.png
45,4.680205767201096,"(1163.75, 3427.5)",test_image_7.png
46,16.174888521791683,"(1169.0, 3417.5)",test_image_7.png
47,17.30366456575101,"(1182.0, 3504.0)",test_image_7.png
48,17.49929553141806,"(1220.1538461538462, 2520.0)",test_image_7.png
49,16.255648693916452,"(1354.5, 3504.285714285714)",test_image_7.png
50,12.294152806533257,"(1467.090909090909, 3504.181818181818)",test_image_7.png
51,12.657628345185303,"(1568.0, 3504.7272727272725)",test_image_7.png
52,31.412667956623867,"(1615.2666666666667, 3505.0666666666666)",test_image_7.png
53,27.694290826555054,"(1671.5, 3505.0)",test_image_7.png
54,10.007283319102594,"(1721.111111111111, 3505.222222222222)",test_image_7.png
55,18.47608920953672,"(1763.5, 3504.9375)",test_image_7.png
56,7.112980317297545,"(1809.5, 3505.0)",test_image_7.png
57,4.680205767201096,"(1822.5, 3506.25)",test_image_7.png
58,22.83863724948222,"(1872.45, 3505.35)",test_image_7.png
59,25.473746814801203,"(1909.5, 3505.2727272727275)",test_image_7.png
60,11.558127111164707,"(1963.5, 3505.0)",test_image_7.png
61,12.148687081080602,"(2054.090909090909, 3505.3636363636365)",test_image_7.png
62,5.495947704432125,"(2069.75, 3505.5)",test_image_7.png
63,6.902544862248761,"(2096.8333333333335, 3504.5)",test_image_7.png
64,3.677088528342677,"(2112.6666666666665, 3505.0)",test_image_7.png
65,6.902544862248761,"(2119.8333333333335, 867.5)",test_image_7.png
66,26.12233302902667,"(2146.3846153846152, 874.1923076923077)",test_image_7.png
67,4.47213595499958,"(2147.5, 3496.5)",test_image_7.png
68,45.45442602393957,"(2170.214285714286, 3449.8809523809523)",test_image_7.png
69,6.902544862248761,"(2158.5, 882.8333333333334)",test_image_7.png
70,6.34001103350453,"(2196.8, 879.0)",test_image_7.png
71,14.999342578517513,"(2211.0, 880.0)",test_image_7.png
72,5.23606797749979,"(2240.0, 878.5)",test_image_7.png
73,28.207359934879474,"(2316.5, 3470.9166666666665)",test_image_7.png
74,9.29404326441588,"(2378.5, 3505.0)",test_image_7.png
75,3.677088528342677,"(2379.3333333333335, 3470.0)",test_image_7.png
76,13.818470014478832,"(2402.5, 3504.0833333333335)",test_image_7.png
77,14.999342578517513,"(2446.0, 3504.0)",test_image_7.png
78,32.7120140321087,"(2484.633333333333, 3474.1666666666665)",test_image_7.png
79,43.15286017919022,"(2485.8823529411766, 1890.5)",test_image_7.png
80,47.47305949198588,"(2651.0, 1383.8048780487804)",test_image_7.png
81,21.963390858388546,"(2640.9473684210525, 1520.9473684210527)",test_image_7.png
82,6.44980619863884,"(2639.8, 1461.8)",test_image_7.png
83,17.982766627513477,"(2665.0, 1441.0666666666666)",test_image_7.png
84,15.354385098909045,"(2668.0, 1506.25)",test_image_7.png
85,36.59620471109278,"(2686.464285714286, 1570.6785714285713)",test_image_7.png
86,40.011254191745444,"(2713.5, 801.5357142857143)",test_image_7.png
87,13.693082664981183,"(2707.0, 1420.0)",test_image_7.png
88,4.680205767201096,"(2711.75, 1532.5)",test_image_7.png
89,4.680205767201096,"(2713.75, 3154.5)",test_image_7.png
90,20.071129465970508,"(2721.0666666666666, 1812.0)",test_image_7.png
91,23.120843340192494,"(2726.8125, 1545.5)",test_image_7.png
92,16.939302741918063,"(2744.076923076923, 1931.0)",test_image_7.png
93,5.23606797749979,"(2749.0, 846.5)",test_image_7.png
94,40.82875796568731,"(2767.3333333333335, 1736.0)",test_image_7.png
95,4.498013405747752,"(2799.25, 900.5)",test_image_7.png
96,96.35883788635867,"(2812.4146341463415, 1069.5)",test_image_7.png
97,22.84285559247132,"(2813.8823529411766, 1948.0)",test_image_7.png
98,25.403787928542947,"(2815.409090909091, 1867.5)",test_image_7.png
99,26.538718162955654,"(2818.913043478261, 1131.0)",test_image_7.png
100,24.228588362126423,"(2818.904761904762, 1292.0)",test_image_7.png
101,7.011524071160396,"(2818.6666666666665, 1332.5)",test_image_7.png
102,18.454768050503503,"(2818.875, 1386.5)",test_image_7.png
103,23.073589769438,"(2818.9, 1445.5)",test_image_7.png
1,1609.592191039365,"(236.20247757368645, 730.6428876548483)",test_image_8.png
1,1624.9299823062286,"(246.94022222222222, 723.458)",test_image_9.png
